signal_id,symbol,entry_time_utc,topix_chg_pct_raw,topix_chg_pct,market_state,blocked_reason,entry_allowed,exit_time_utc,entry_price,exit_price,profit_pct,pnl_yen_100_shares,exit_reason,position_closed,excluded_from_eval,excluded_reason
20260510_032731_fdrc_random_apr_run03_00001,8306.T,2026-04-13T00:06:00+00:00,0.25335697214913483,0.25335697214913483,NORMAL,,True,2026-04-13T00:22:00+00:00,2863.3605,2878.0,0.5112698872531148,1465.0438619238007,RECENT_5M_LOW_BREAK_EARLY,True,False,
20260510_032731_fdrc_random_apr_run03_00002,7013.T,2026-04-13T00:10:00+00:00,0.6840591856979494,0.6840591856979494,STRONG,,True,2026-04-13T00:21:00+00:00,3404.401,3382.0,-0.6580012166604299,-2240.4941427287636,VWAP_BREAK_EARLY,True,False,
20260510_032731_fdrc_random_apr_run03_00003,8136.T,2026-04-13T01:32:00+00:00,0.4053649699656629,0.4053649699656629,STRONG,,False,,977.6767122192382,,0.0,0.0,,False,True,REGIME_FILTER_RISING_LT50
20260510_032731_fdrc_random_apr_run03_00004,7974.T,2026-04-13T03:32:00+00:00,-0.17735297324087082,-0.17735297324087082,WEAK,,False,,8307.298999999999,,0.0,0.0,,False,True,REGIME_FILTER_RISING_LT50
20260510_032731_fdrc_random_apr_run03_00005,8136.T,2026-04-13T03:57:00+00:00,-0.4307099453900056,-0.4307099453900056,WEAK,,False,,982.7817877807616,,0.0,0.0,,False,True,REGIME_FILTER_RISING_LT50
20260510_032731_fdrc_random_apr_run03_00006,6920.T,2026-04-13T04:49:00+00:00,-0.1013489743326068,-0.1013489743326068,WEAK,,False,,41331.28999999999,,0.0,0.0,,False,True,REGIME_FILTER_RISING_LT50
20260510_032731_fdrc_random_apr_run03_00007,8136.T,2026-04-17T00:09:00+00:00,1.7463917463662573,1.7463917463662573,STRONG,,True,2026-04-17T00:19:00+00:00,1026.0249999999999,1026.0,-0.0024365878024281648,-2.501157379192511,VWAP_BREAK_EARLY,True,False,
20260510_032731_fdrc_random_apr_run03_00008,8136.T,2026-04-17T00:14:00+00:00,1.670464692877386,1.670464692877386,STRONG,,True,2026-04-17T00:19:00+00:00,1033.5324999999998,1026.0,-0.7288111404333972,-755.777152629433,VWAP_BREAK_EARLY,True,False,
20260510_032731_fdrc_random_apr_run03_00009,5803.T,2026-04-17T00:23:00+00:00,1.5692183228741177,1.5692183228741177,STRONG,,True,2026-04-17T00:44:00+00:00,5908.902999999999,5889.0,-0.3368307112166055,-1993.3641489798715,VWAP_BREAK_EARLY,True,False,
20260510_032731_fdrc_random_apr_run03_00010,5016.T,2026-04-17T00:22:00+00:00,1.5439144543868806,1.5439144543868806,STRONG,,False,,4960.955999999999,,0.0,0.0,,False,True,REGIME_CONTROL_GAP_GT
20260510_032731_fdrc_random_apr_run03_00011,6315.T,2026-04-17T00:25:00+00:00,1.4932912693852465,1.4932912693852465,WEAK,,True,2026-04-17T00:30:00+00:00,2708.7059999999997,2698.0,-0.39524407595359845,-1071.5066899102053,RECENT_5M_LOW_BREAK_EARLY,True,False,
20260510_032731_fdrc_random_apr_run03_00012,8136.T,2026-04-17T01:02:00+00:00,1.29081397740587,1.29081397740587,WEAK,,False,2026-04-17T04:53:00+00:00,1029.0279999999998,1035.5,0.6289430413944235,649.0692187190451,RECENT_5M_LOW_BREAK_EARLY,True,True,REGIME_CONTROL_GAP_GT
20260510_032731_fdrc_random_apr_run03_00013,6501.T,2026-04-17T01:14:00+00:00,1.214879199903419,1.214879199903419,WEAK,,False,,5171.165999999999,,0.0,0.0,,False,True,REGIME_CONTROL_GAP_GT
